 1772 1  1
cluster file from TAD2; meaning encoded in file name                            
         42.24000000         42.24000000         80.00000000
(3f12.6,i2)                                                                     
    5.280000   40.480000    0.770000 1
    7.040000    0.000000    0.770000 1
    7.040000    3.520000    0.770000 1
    7.040000    7.040000    0.770000 1
    7.040000   10.560000    0.770000 1
    7.040000   14.080000    0.770000 1
    7.040000   17.600000    0.770000 1
    7.040000   21.120000    0.770000 1
    7.040000   24.640000    0.770000 1
    7.040000   28.160000    0.770000 1
    7.040000   31.680000    0.770000 1
    7.040000   35.200000    0.770000 1
    7.040000   38.720000    0.770000 1
    8.800000    1.760000    0.770000 1
    8.800000    5.280000    0.770000 1
    8.800000    8.800000    0.770000 1
    8.800000   12.320000    0.770000 1
    8.800000   15.840000    0.770000 1
    8.800000   19.360000    0.770000 1
    8.800000   22.880000    0.770000 1
    8.800000   26.400000    0.770000 1
    8.800000   29.920000    0.770000 1
    8.800000   33.440000    0.770000 1
    8.800000   36.960000    0.770000 1
    8.800000   40.480000    0.770000 1
   10.560000    0.000000    0.770000 1
   10.560000    3.520000    0.770000 1
   10.560000    7.040000    0.770000 1
   10.560000   10.560000    0.770000 1
   10.560000   14.080000    0.770000 1
   10.560000   17.600000    0.770000 1
   10.560000   21.120000    0.770000 1
   10.560000   24.640000    0.770000 1
   10.560000   28.160000    0.770000 1
   10.560000   31.680000    0.770000 1
   10.560000   35.200000    0.770000 1
   10.560000   38.720000    0.770000 1
   12.320000    1.760000    0.770000 1
   12.320000    5.280000    0.770000 1
   12.320000    8.800000    0.770000 1
   12.320000   12.320000    0.770000 1
   12.320000   15.840000    0.770000 1
   12.320000   19.360000    0.770000 1
   12.320000   22.880000    0.770000 1
   12.320000   26.400000    0.770000 1
   12.320000   29.920000    0.770000 1
   12.320000   33.440000    0.770000 1
   12.320000   36.960000    0.770000 1
   12.320000   40.480000    0.770000 1
   14.080000    0.000000    0.770000 1
   14.080000    3.520000    0.770000 1
   14.080000    7.040000    0.770000 1
   14.080000   10.560000    0.770000 1
   14.080000   14.080000    0.770000 1
   14.080000   17.600000    0.770000 1
   14.080000   21.120000    0.770000 1
   14.080000   24.640000    0.770000 1
   14.080000   28.160000    0.770000 1
   14.080000   31.680000    0.770000 1
   14.080000   35.200000    0.770000 1
   14.080000   38.720000    0.770000 1
   15.840000    1.760000    0.770000 1
   15.840000    5.280000    0.770000 1
   15.840000    8.800000    0.770000 1
   15.840000   12.320000    0.770000 1
   15.840000   15.840000    0.770000 1
   15.840000   19.360000    0.770000 1
   15.840000   22.880000    0.770000 1
   15.840000   26.400000    0.770000 1
   15.840000   29.920000    0.770000 1
   15.840000   33.440000    0.770000 1
   15.840000   36.960000    0.770000 1
   15.840000   40.480000    0.770000 1
   17.600000    0.000000    0.770000 1
   17.600000    3.520000    0.770000 1
   17.600000    7.040000    0.770000 1
   17.600000   10.560000    0.770000 1
   17.600000   14.080000    0.770000 1
   17.600000   17.600000    0.770000 1
   17.600000   21.120000    0.770000 1
   17.600000   24.640000    0.770000 1
   17.600000   28.160000    0.770000 1
   17.600000   31.680000    0.770000 1
   17.600000   35.200000    0.770000 1
   17.600000   38.720000    0.770000 1
   19.360000    1.760000    0.770000 1
   19.360000    5.280000    0.770000 1
   19.360000    8.800000    0.770000 1
   19.360000   12.320000    0.770000 1
   19.360000   15.840000    0.770000 1
   19.360000   19.360000    0.770000 1
   19.360000   22.880000    0.770000 1
   19.360000   26.400000    0.770000 1
   19.360000   29.920000    0.770000 1
   19.360000   33.440000    0.770000 1
   19.360000   36.960000    0.770000 1
   19.360000   40.480000    0.770000 1
   21.120000    0.000000    0.770000 1
   21.120000    3.520000    0.770000 1
   21.120000    7.040000    0.770000 1
   21.120000   10.560000    0.770000 1
   21.120000   14.080000    0.770000 1
   21.120000   17.600000    0.770000 1
   21.120000   21.120000    0.770000 1
   21.120000   24.640000    0.770000 1
   21.120000   28.160000    0.770000 1
   21.120000   31.680000    0.770000 1
   21.120000   35.200000    0.770000 1
   21.120000   38.720000    0.770000 1
   22.880000    1.760000    0.770000 1
   22.880000    5.280000    0.770000 1
   22.880000    8.800000    0.770000 1
   22.880000   12.320000    0.770000 1
   22.880000   15.840000    0.770000 1
   22.880000   19.360000    0.770000 1
   22.880000   22.880000    0.770000 1
   22.880000   26.400000    0.770000 1
   22.880000   29.920000    0.770000 1
   22.880000   33.440000    0.770000 1
   22.880000   36.960000    0.770000 1
   22.880000   40.480000    0.770000 1
   24.640000    0.000000    0.770000 1
   24.640000    3.520000    0.770000 1
   24.640000    7.040000    0.770000 1
   24.640000   10.560000    0.770000 1
   24.640000   14.080000    0.770000 1
   24.640000   17.600000    0.770000 1
   24.640000   21.120000    0.770000 1
   24.640000   24.640000    0.770000 1
   24.640000   28.160000    0.770000 1
   24.640000   31.680000    0.770000 1
   24.640000   35.200000    0.770000 1
   24.640000   38.720000    0.770000 1
   26.400000    1.760000    0.770000 1
   26.400000    5.280000    0.770000 1
   26.400000    8.800000    0.770000 1
   26.400000   12.320000    0.770000 1
   26.400000   15.840000    0.770000 1
   26.400000   19.360000    0.770000 1
   26.400000   22.880000    0.770000 1
   26.400000   26.400000    0.770000 1
   26.400000   29.920000    0.770000 1
   26.400000   33.440000    0.770000 1
   26.400000   36.960000    0.770000 1
   26.400000   40.480000    0.770000 1
   28.160000    0.000000    0.770000 1
   28.160000    3.520000    0.770000 1
   28.160000    7.040000    0.770000 1
   28.160000   10.560000    0.770000 1
   28.160000   14.080000    0.770000 1
   28.160000   17.600000    0.770000 1
   28.160000   21.120000    0.770000 1
   28.160000   24.640000    0.770000 1
   28.160000   28.160000    0.770000 1
   28.160000   31.680000    0.770000 1
   28.160000   35.200000    0.770000 1
   28.160000   38.720000    0.770000 1
   29.920000    1.760000    0.770000 1
   29.920000    5.280000    0.770000 1
   29.920000    8.800000    0.770000 1
   29.920000   12.320000    0.770000 1
   29.920000   15.840000    0.770000 1
   29.920000   19.360000    0.770000 1
   29.920000   22.880000    0.770000 1
   29.920000   26.400000    0.770000 1
   29.920000   29.920000    0.770000 1
   29.920000   33.440000    0.770000 1
   29.920000   36.960000    0.770000 1
   29.920000   40.480000    0.770000 1
   31.680000    0.000000    0.770000 1
   31.680000    3.520000    0.770000 1
   31.680000    7.040000    0.770000 1
   31.680000   10.560000    0.770000 1
   31.680000   14.080000    0.770000 1
   31.680000   17.600000    0.770000 1
   31.680000   21.120000    0.770000 1
   31.680000   24.640000    0.770000 1
   31.680000   28.160000    0.770000 1
   31.680000   31.680000    0.770000 1
   31.680000   35.200000    0.770000 1
   31.680000   38.720000    0.770000 1
   33.440000    1.760000    0.770000 1
   33.440000    5.280000    0.770000 1
   33.440000    8.800000    0.770000 1
   33.440000   12.320000    0.770000 1
   33.440000   15.840000    0.770000 1
   33.440000   19.360000    0.770000 1
   33.440000   22.880000    0.770000 1
   33.440000   26.400000    0.770000 1
   33.440000   29.920000    0.770000 1
   33.440000   33.440000    0.770000 1
   33.440000   36.960000    0.770000 1
   33.440000   40.480000    0.770000 1
   35.200000    0.000000    0.770000 1
   35.200000    3.520000    0.770000 1
   35.200000    7.040000    0.770000 1
   35.200000   10.560000    0.770000 1
   35.200000   14.080000    0.770000 1
   35.200000   17.600000    0.770000 1
   35.200000   21.120000    0.770000 1
   35.200000   24.640000    0.770000 1
   35.200000   28.160000    0.770000 1
   35.200000   31.680000    0.770000 1
   35.200000   35.200000    0.770000 1
   35.200000   38.720000    0.770000 1
   36.960000    1.760000    0.770000 1
   36.960000    5.280000    0.770000 1
   36.960000    8.800000    0.770000 1
   36.960000   12.320000    0.770000 1
   36.960000   15.840000    0.770000 1
   36.960000   19.360000    0.770000 1
   36.960000   22.880000    0.770000 1
   36.960000   26.400000    0.770000 1
   36.960000   29.920000    0.770000 1
   36.960000   33.440000    0.770000 1
   36.960000   36.960000    0.770000 1
   36.960000   40.480000    0.770000 1
   38.720000    0.000000    0.770000 1
   38.720000    3.520000    0.770000 1
   38.720000    7.040000    0.770000 1
   38.720000   10.560000    0.770000 1
   38.720000   14.080000    0.770000 1
   38.720000   17.600000    0.770000 1
   38.720000   21.120000    0.770000 1
   38.720000   24.640000    0.770000 1
   38.720000   28.160000    0.770000 1
   38.720000   31.680000    0.770000 1
   38.720000   35.200000    0.770000 1
   38.720000   38.720000    0.770000 1
   40.480000    1.760000    0.770000 1
   40.480000    5.280000    0.770000 1
   40.480000    8.800000    0.770000 1
   40.480000   12.320000    0.770000 1
   40.480000   15.840000    0.770000 1
   40.480000   19.360000    0.770000 1
   40.480000   22.880000    0.770000 1
   40.480000   26.400000    0.770000 1
   40.480000   29.920000    0.770000 1
   40.480000   33.440000    0.770000 1
   40.480000   36.960000    0.770000 1
   40.480000   40.480000    0.770000 1
